Month,ParkCode,Full Name,Lat,Lon,State Code,Name,Latitude,Longitude,Total Visitors,Population
5,BADL,Badlands National Park,43.68584846,-102.482942,SD,South Dakota,44.4443,-100.2263,31066774,855444.0
6,BADL,Badlands National Park,43.68584846,-102.482942,SD,South Dakota,44.4443,-100.2263,40206974,855444.0
7,BADL,Badlands National Park,43.68584846,-102.482942,SD,South Dakota,44.4443,-100.2263,43357526,855444.0
8,BADL,Badlands National Park,43.68584846,-102.482942,SD,South Dakota,44.4443,-100.2263,39287542,855444.0
9,BADL,Badlands National Park,43.68584846,-102.482942,SD,South Dakota,44.4443,-100.2263,31349153,855444.0
10,BADL,Badlands National Park,43.68584846,-102.482942,SD,South Dakota,44.4443,-100.2263,26646960,855444.0
11,BADL,Badlands National Park,43.68584846,-102.482942,SD,South Dakota,44.4443,-100.2263,18794009,855444.0
12,BADL,Badlands National Park,43.68584846,-102.482942,SD,South Dakota,44.4443,-100.2263,15199421,855444.0
1,BAND,Bandelier National Monument,35.77898596,-106.3317124,NM,New Mexico,34.4071,-106.1126,10212361,2084828.0
2,BAND,Bandelier National Monument,35.77898596,-106.3317124,NM,New Mexico,34.4071,-106.1126,12927163,2084828.0
3,BAND,Bandelier National Monument,35.77898596,-106.3317124,NM,New Mexico,34.4071,-106.1126,20698590,2084828.0
4,BAND,Bandelier National Monument,35.77898596,-106.3317124,NM,New Mexico,34.4071,-106.1126,26131016,2084828.0
5,BAND,Bandelier National Monument,35.77898596,-106.3317124,NM,New Mexico,34.4071,-106.1126,31066774,2084828.0
6,BAND,Bandelier National Monument,35.77898596,-106.3317124,NM,New Mexico,34.4071,-106.1126,40206974,2084828.0
7,BAND,Bandelier National Monument,35.77898596,-106.3317124,NM,New Mexico,34.4071,-106.1126,43357526,2084828.0
8,BAND,Bandelier National Monument,35.77898596,-106.3317124,NM,New Mexico,34.4071,-106.1126,39287542,2084828.0
9,BAND,Bandelier National Monument,35.77898596,-106.3317124,NM,New Mexico,34.4071,-106.1126,31349153,2084828.0
10,BAND,Bandelier National Monument,35.77898596,-106.3317124,NM,New Mexico,34.4071,-106.1126,26646960,2084828.0
11,BAND,Bandelier National Monument,35.77898596,-106.3317124,NM,New Mexico,34.4071,-106.1126,18794009,2084828.0
12,BAND,Bandelier National Monument,35.77898596,-106.3317124,NM,New Mexico,34.4071,-106.1126,15199421,2084828.0
1,BELA,Bering Land Bridge National Preserve,65.96087902,-164.4086432,AK,Alaska,64.0685,-152.2782,10212361,738565.0
2,BELA,Bering Land Bridge National Preserve,65.96087902,-164.4086432,AK,Alaska,64.0685,-152.2782,12927163,738565.0
3,BELA,Bering Land Bridge National Preserve,65.96087902,-164.4086432,AK,Alaska,64.0685,-152.2782,20698590,738565.0
4,BELA,Bering Land Bridge National Preserve,65.96087902,-164.4086432,AK,Alaska,64.0685,-152.2782,26131016,738565.0
5,BELA,Bering Land Bridge National Preserve,65.96087902,-164.4086432,AK,Alaska,64.0685,-152.2782,31066774,738565.0
6,BELA,Bering Land Bridge National Preserve,65.96087902,-164.4086432,AK,Alaska,64.0685,-152.2782,40206974,738565.0
7,BELA,Bering Land Bridge National Preserve,65.96087902,-164.4086432,AK,Alaska,64.0685,-152.2782,43357526,738565.0
8,BELA,Bering Land Bridge National Preserve,65.96087902,-164.4086432,AK,Alaska,64.0685,-152.2782,39287542,738565.0
9,BELA,Bering Land Bridge National Preserve,65.96087902,-164.4086432,AK,Alaska,64.0685,-152.2782,31349153,738565.0
10,BELA,Bering Land Bridge National Preserve,65.96087902,-164.4086432,AK,Alaska,64.0685,-152.2782,26646960,738565.0
11,BELA,Bering Land Bridge National Preserve,65.96087902,-164.4086432,AK,Alaska,64.0685,-152.2782,18794009,738565.0
12,BELA,Bering Land Bridge National Preserve,65.96087902,-164.4086432,AK,Alaska,64.0685,-152.2782,15199421,738565.0
1,BEOL,Bent's Old Fort National Historic Site,38.03977546,-103.4266499,CO,Colorado,38.9972,-105.5478,10212361,5436519.0
2,BEOL,Bent's Old Fort National Historic Site,38.03977546,-103.4266499,CO,Colorado,38.9972,-105.5478,12927163,5436519.0
3,BEOL,Bent's Old Fort National Historic Site,38.03977546,-103.4266499,CO,Colorado,38.9972,-105.5478,20698590,5436519.0
4,BEOL,Bent's Old Fort National Historic Site,38.03977546,-103.4266499,CO,Colorado,38.9972,-105.5478,26131016,5436519.0
5,BEOL,Bent's Old Fort National Historic Site,38.03977546,-103.4266499,CO,Colorado,38.9972,-105.5478,31066774,5436519.0
6,BEOL,Bent's Old Fort National Historic Site,38.03977546,-103.4266499,CO,Colorado,38.9972,-105.5478,40206974,5436519.0
7,BEOL,Bent's Old Fort National Historic Site,38.03977546,-103.4266499,CO,Colorado,38.9972,-105.5478,43357526,5436519.0
8,BEOL,Bent's Old Fort National Historic Site,38.03977546,-103.4266499,CO,Colorado,38.9972,-105.5478,39287542,5436519.0
9,BEOL,Bent's Old Fort National Historic Site,38.03977546,-103.4266499,CO,Colorado,38.9972,-105.5478,31349153,5436519.0
10,BEOL,Bent's Old Fort National Historic Site,38.03977546,-103.4266499,CO,Colorado,38.9972,-105.5478,26646960,5436519.0
11,BEOL,Bent's Old Fort National Historic Site,38.03977546,-103.4266499,CO,Colorado,38.9972,-105.5478,18794009,5436519.0
12,BEOL,Bent's Old Fort National Historic Site,38.03977546,-103.4266499,CO,Colorado,38.9972,-105.5478,15199421,5436519.0
1,BIBE,Big Bend National Park,29.29817767,-103.2297897,TX,Texas,31.4757,-99.3312,10212361,27419612.0
2,BIBE,Big Bend National Park,29.29817767,-103.2297897,TX,Texas,31.4757,-99.3312,12927163,27419612.0
3,BIBE,Big Bend National Park,29.29817767,-103.2297897,TX,Texas,31.4757,-99.3312,20698590,27419612.0
4,BIBE,Big Bend National Park,29.29817767,-103.2297897,TX,Texas,31.4757,-99.3312,26131016,27419612.0
5,BIBE,Big Bend National Park,29.29817767,-103.2297897,TX,Texas,31.4757,-99.3312,31066774,27419612.0
6,BIBE,Big Bend National Park,29.29817767,-103.2297897,TX,Texas,31.4757,-99.3312,40206974,27419612.0
7,BIBE,Big Bend National Park,29.29817767,-103.2297897,TX,Texas,31.4757,-99.3312,43357526,27419612.0
8,BIBE,Big Bend National Park,29.29817767,-103.2297897,TX,Texas,31.4757,-99.3312,39287542,27419612.0
9,BIBE,Big Bend National Park,29.29817767,-103.2297897,TX,Texas,31.4757,-99.3312,31349153,27419612.0
10,BIBE,Big Bend National Park,29.29817767,-103.2297897,TX,Texas,31.4757,-99.3312,26646960,27419612.0
11,BIBE,Big Bend National Park,29.29817767,-103.2297897,TX,Texas,31.4757,-99.3312,18794009,27419612.0
12,BIBE,Big Bend National Park,29.29817767,-103.2297897,TX,Texas,31.4757,-99.3312,15199421,27419612.0
1,BICY,Big Cypress National Preserve,25.97079602,-81.08120629,FL,Florida,28.6305,-82.4497,10212361,20278447.0
2,BICY,Big Cypress National Preserve,25.97079602,-81.08120629,FL,Florida,28.6305,-82.4497,12927163,20278447.0
3,BICY,Big Cypress National Preserve,25.97079602,-81.08120629,FL,Florida,28.6305,-82.4497,20698590,20278447.0
4,BICY,Big Cypress National Preserve,25.97079602,-81.08120629,FL,Florida,28.6305,-82.4497,26131016,20278447.0
5,BICY,Big Cypress National Preserve,25.97079602,-81.08120629,FL,Florida,28.6305,-82.4497,31066774,20278447.0
6,BICY,Big Cypress National Preserve,25.97079602,-81.08120629,FL,Florida,28.6305,-82.4497,40206974,20278447.0
7,BICY,Big Cypress National Preserve,25.97079602,-81.08120629,FL,Florida,28.6305,-82.4497,43357526,20278447.0
8,BICY,Big Cypress National Preserve,25.97079602,-81.08120629,FL,Florida,28.6305,-82.4497,39287542,20278447.0
9,BICY,Big Cypress National Preserve,25.97079602,-81.08120629,FL,Florida,28.6305,-82.4497,31349153,20278447.0
10,BICY,Big Cypress National Preserve,25.97079602,-81.08120629,FL,Florida,28.6305,-82.4497,26646960,20278447.0
11,BICY,Big Cypress National Preserve,25.97079602,-81.08120629,FL,Florida,28.6305,-82.4497,18794009,20278447.0
12,BICY,Big Cypress National Preserve,25.97079602,-81.08120629,FL,Florida,28.6305,-82.4497,15199421,20278447.0
1,BIHO,Big Hole National Battlefield,45.64647324,-113.6458443,MT,Montana,47.0527,-109.6333,10212361,1029862.0
2,BIHO,Big Hole National Battlefield,45.64647324,-113.6458443,MT,Montana,47.0527,-109.6333,12927163,1029862.0
3,BIHO,Big Hole National Battlefield,45.64647324,-113.6458443,MT,Montana,47.0527,-109.6333,20698590,1029862.0
4,BIHO,Big Hole National Battlefield,45.64647324,-113.6458443,MT,Montana,47.0527,-109.6333,26131016,1029862.0
5,BIHO,Big Hole National Battlefield,45.64647324,-113.6458443,MT,Montana,47.0527,-109.6333,31066774,1029862.0
6,BIHO,Big Hole National Battlefield,45.64647324,-113.6458443,MT,Montana,47.0527,-109.6333,40206974,1029862.0
7,BIHO,Big Hole National Battlefield,45.64647324,-113.6458443,MT,Montana,47.0527,-109.6333,43357526,1029862.0
8,BIHO,Big Hole National Battlefield,45.64647324,-113.6458443,MT,Montana,47.0527,-109.6333,39287542,1029862.0
9,BIHO,Big Hole National Battlefield,45.64647324,-113.6458443,MT,Montana,47.0527,-109.6333,31349153,1029862.0
10,BIHO,Big Hole National Battlefield,45.64647324,-113.6458443,MT,Montana,47.0527,-109.6333,26646960,1029862.0
11,BIHO,Big Hole National Battlefield,45.64647324,-113.6458443,MT,Montana,47.0527,-109.6333,18794009,1029862.0
12,BIHO,Big Hole National Battlefield,45.64647324,-113.6458443,MT,Montana,47.0527,-109.6333,15199421,1029862.0
1,BISC,Biscayne National Park,25.490587,-80.21023851,FL,Florida,28.6305,-82.4497,10212361,20278447.0
2,BISC,Biscayne National Park,25.490587,-80.21023851,FL,Florida,28.6305,-82.4497,12927163,20278447.0
3,BISC,Biscayne National Park,25.490587,-80.21023851,FL,Florida,28.6305,-82.4497,20698590,20278447.0
4,BISC,Biscayne National Park,25.490587,-80.21023851,FL,Florida,28.6305,-82.4497,26131016,20278447.0
5,BISC,Biscayne National Park,25.490587,-80.21023851,FL,Florida,28.6305,-82.4497,31066774,20278447.0
6,BISC,Biscayne National Park,25.490587,-80.21023851,FL,Florida,28.6305,-82.4497,40206974,20278447.0
7,BISC,Biscayne National Park,25.490587,-80.21023851,FL,Florida,28.6305,-82.4497,43357526,20278447.0
8,BISC,Biscayne National Park,25.490587,-80.21023851,FL,Florida,28.6305,-82.4497,39287542,20278447.0
9,BISC,Biscayne National Park,25.490587,-80.21023851,FL,Florida,28.6305,-82.4497,31349153,20278447.0
10,BISC,Biscayne National Park,25.490587,-80.21023851,FL,Florida,28.6305,-82.4497,26646960,20278447.0
11,BISC,Biscayne National Park,25.490587,-80.21023851,FL,Florida,28.6305,-82.4497,18794009,20278447.0
12,BISC,Biscayne National Park,25.490587,-80.21023851,FL,Florida,28.6305,-82.4497,15199421,20278447.0
1,BITH,Big Thicket National Preserve,30.42356654,-94.3384557,TX,Texas,31.4757,-99.3312,10212361,27419612.0
2,BITH,Big Thicket National Preserve,30.42356654,-94.3384557,TX,Texas,31.4757,-99.3312,12927163,27419612.0
3,BITH,Big Thicket National Preserve,30.42356654,-94.3384557,TX,Texas,31.4757,-99.3312,20698590,27419612.0
4,BITH,Big Thicket National Preserve,30.42356654,-94.3384557,TX,Texas,31.4757,-99.3312,26131016,27419612.0
5,BITH,Big Thicket National Preserve,30.42356654,-94.3384557,TX,Texas,31.4757,-99.3312,31066774,27419612.0
6,BITH,Big Thicket National Preserve,30.42356654,-94.3384557,TX,Texas,31.4757,-99.3312,40206974,27419612.0
7,BITH,Big Thicket National Preserve,30.42356654,-94.3384557,TX,Texas,31.4757,-99.3312,43357526,27419612.0
8,BITH,Big Thicket National Preserve,30.42356654,-94.3384557,TX,Texas,31.4757,-99.3312,39287542,27419612.0
9,BITH,Big Thicket National Preserve,30.42356654,-94.3384557,TX,Texas,31.4757,-99.3312,31349153,27419612.0
10,BITH,Big Thicket National Preserve,30.42356654,-94.3384557,TX,Texas,31.4757,-99.3312,26646960,27419612.0
11,BITH,Big Thicket National Preserve,30.42356654,-94.3384557,TX,Texas,31.4757,-99.3312,18794009,27419612.0
12,BITH,Big Thicket National Preserve,30.42356654,-94.3384557,TX,Texas,31.4757,-99.3312,15199421,27419612.0
1,BLCA,Black Canyon Of The Gunnison National Park,38.57779869,-107.7242756,CO,Colorado,38.9972,-105.5478,10212361,5436519.0
2,BLCA,Black Canyon Of The Gunnison National Park,38.57779869,-107.7242756,CO,Colorado,38.9972,-105.5478,12927163,5436519.0
3,BLCA,Black Canyon Of The Gunnison National Park,38.57779869,-107.7242756,CO,Colorado,38.9972,-105.5478,20698590,5436519.0
4,BLCA,Black Canyon Of The Gunnison National Park,38.57779869,-107.7242756,CO,Colorado,38.9972,-105.5478,26131016,5436519.0
5,BLCA,Black Canyon Of The Gunnison National Park,38.57779869,-107.7242756,CO,Colorado,38.9972,-105.5478,31066774,5436519.0
6,BLCA,Black Canyon Of The Gunnison National Park,38.57779869,-107.7242756,CO,Colorado,38.9972,-105.5478,40206974,5436519.0
7,BLCA,Black Canyon Of The Gunnison National Park,38.57779869,-107.7242756,CO,Colorado,38.9972,-105.5478,43357526,5436519.0
8,BLCA,Black Canyon Of The Gunnison National Park,38.57779869,-107.7242756,CO,Colorado,38.9972,-105.5478,39287542,5436519.0
9,BLCA,Black Canyon Of The Gunnison National Park,38.57779869,-107.7242756,CO,Colorado,38.9972,-105.5478,31349153,5436519.0
10,BLCA,Black Canyon Of The Gunnison National Park,38.57779869,-107.7242756,CO,Colorado,38.9972,-105.5478,26646960,5436519.0
11,BLCA,Black Canyon Of The Gunnison National Park,38.57779869,-107.7242756,CO,Colorado,38.9972,-105.5478,18794009,5436519.0
12,BLCA,Black Canyon Of The Gunnison National Park,38.57779869,-107.7242756,CO,Colorado,38.9972,-105.5478,15199421,5436519.0
1,BLUE,Bluestone National Scenic River,37.56577087,-80.98366657,WV,West Virginia,38.6409,-80.6227,10212361,1836843.0
2,BLUE,Bluestone National Scenic River,37.56577087,-80.98366657,WV,West Virginia,38.6409,-80.6227,12927163,1836843.0
3,BLUE,Bluestone National Scenic River,37.56577087,-80.98366657,WV,West Virginia,38.6409,-80.6227,20698590,1836843.0
4,BLUE,Bluestone National Scenic River,37.56577087,-80.98366657,WV,West Virginia,38.6409,-80.6227,26131016,1836843.0
5,BLUE,Bluestone National Scenic River,37.56577087,-80.98366657,WV,West Virginia,38.6409,-80.6227,31066774,1836843.0
6,BLUE,Bluestone National Scenic River,37.56577087,-80.98366657,WV,West Virginia,38.6409,-80.6227,40206974,1836843.0
7,BLUE,Bluestone National Scenic River,37.56577087,-80.98366657,WV,West Virginia,38.6409,-80.6227,43357526,1836843.0
8,BLUE,Bluestone National Scenic River,37.56577087,-80.98366657,WV,West Virginia,38.6409,-80.6227,39287542,1836843.0
9,BLUE,Bluestone National Scenic River,37.56577087,-80.98366657,WV,West Virginia,38.6409,-80.6227,31349153,1836843.0
10,BLUE,Bluestone National Scenic River,37.56577087,-80.98366657,WV,West Virginia,38.6409,-80.6227,26646960,1836843.0
11,BLUE,Bluestone National Scenic River,37.56577087,-80.98366657,WV,West Virginia,38.6409,-80.6227,18794009,1836843.0
12,BLUE,Bluestone National Scenic River,37.56577087,-80.98366657,WV,West Virginia,38.6409,-80.6227,15199421,1836843.0
1,BOAF,Boston African American National Historic Site,42.35908295,-71.06764181,MA,Massachusetts,42.2596,-71.8083,10212361,6789319.0
2,BOAF,Boston African American National Historic Site,42.35908295,-71.06764181,MA,Massachusetts,42.2596,-71.8083,12927163,6789319.0
3,BOAF,Boston African American National Historic Site,42.35908295,-71.06764181,MA,Massachusetts,42.2596,-71.8083,20698590,6789319.0
4,BOAF,Boston African American National Historic Site,42.35908295,-71.06764181,MA,Massachusetts,42.2596,-71.8083,26131016,6789319.0
5,BOAF,Boston African American National Historic Site,42.35908295,-71.06764181,MA,Massachusetts,42.2596,-71.8083,31066774,6789319.0
6,BOAF,Boston African American National Historic Site,42.35908295,-71.06764181,MA,Massachusetts,42.2596,-71.8083,40206974,6789319.0
7,BOAF,Boston African American National Historic Site,42.35908295,-71.06764181,MA,Massachusetts,42.2596,-71.8083,43357526,6789319.0
8,BOAF,Boston African American National Historic Site,42.35908295,-71.06764181,MA,Massachusetts,42.2596,-71.8083,39287542,6789319.0
9,BOAF,Boston African American National Historic Site,42.35908295,-71.06764181,MA,Massachusetts,42.2596,-71.8083,31349153,6789319.0
10,BOAF,Boston African American National Historic Site,42.35908295,-71.06764181,MA,Massachusetts,42.2596,-71.8083,26646960,6789319.0
11,BOAF,Boston African American National Historic Site,42.35908295,-71.06764181,MA,Massachusetts,42.2596,-71.8083,18794009,6789319.0
12,BOAF,Boston African American National Historic Site,42.35908295,-71.06764181,MA,Massachusetts,42.2596,-71.8083,15199421,6789319.0
1,BOST,Boston National Historical Park,42.36957407,-71.05536763,MA,Massachusetts,42.2596,-71.8083,10212361,6789319.0
2,BOST,Boston National Historical Park,42.36957407,-71.05536763,MA,Massachusetts,42.2596,-71.8083,12927163,6789319.0
3,BOST,Boston National Historical Park,42.36957407,-71.05536763,MA,Massachusetts,42.2596,-71.8083,20698590,6789319.0
4,BOST,Boston National Historical Park,42.36957407,-71.05536763,MA,Massachusetts,42.2596,-71.8083,26131016,6789319.0
5,BOST,Boston National Historical Park,42.36957407,-71.05536763,MA,Massachusetts,42.2596,-71.8083,31066774,6789319.0
6,BOST,Boston National Historical Park,42.36957407,-71.05536763,MA,Massachusetts,42.2596,-71.8083,40206974,6789319.0
7,BOST,Boston National Historical Park,42.36957407,-71.05536763,MA,Massachusetts,42.2596,-71.8083,43357526,6789319.0
8,BOST,Boston National Historical Park,42.36957407,-71.05536763,MA,Massachusetts,42.2596,-71.8083,39287542,6789319.0
9,BOST,Boston National Historical Park,42.36957407,-71.05536763,MA,Massachusetts,42.2596,-71.8083,31349153,6789319.0
10,BOST,Boston National Historical Park,42.36957407,-71.05536763,MA,Massachusetts,42.2596,-71.8083,26646960,6789319.0
11,BOST,Boston National Historical Park,42.36957407,-71.05536763,MA,Massachusetts,42.2596,-71.8083,18794009,6789319.0
12,BOST,Boston National Historical Park,42.36957407,-71.05536763,MA,Massachusetts,42.2596,-71.8083,15199421,6789319.0
1,BOWA,Booker T Washington National Monument,37.11520539,-79.73185833,VA,Virginia,37.5215,-78.8537,10212361,8365952.0
2,BOWA,Booker T Washington National Monument,37.11520539,-79.73185833,VA,Virginia,37.5215,-78.8537,12927163,8365952.0
3,BOWA,Booker T Washington National Monument,37.11520539,-79.73185833,VA,Virginia,37.5215,-78.8537,20698590,8365952.0
4,BOWA,Booker T Washington National Monument,37.11520539,-79.73185833,VA,Virginia,37.5215,-78.8537,26131016,8365952.0
5,BOWA,Booker T Washington National Monument,37.11520539,-79.73185833,VA,Virginia,37.5215,-78.8537,31066774,8365952.0
6,BOWA,Booker T Washington National Monument,37.11520539,-79.73185833,VA,Virginia,37.5215,-78.8537,40206974,8365952.0
7,BOWA,Booker T Washington National Monument,37.11520539,-79.73185833,VA,Virginia,37.5215,-78.8537,43357526,8365952.0
8,BOWA,Booker T Washington National Monument,37.11520539,-79.73185833,VA,Virginia,37.5215,-78.8537,39287542,8365952.0
9,BOWA,Booker T Washington National Monument,37.11520539,-79.73185833,VA,Virginia,37.5215,-78.8537,31349153,8365952.0
10,BOWA,Booker T Washington National Monument,37.11520539,-79.73185833,VA,Virginia,37.5215,-78.8537,26646960,8365952.0
11,BOWA,Booker T Washington National Monument,37.11520539,-79.73185833,VA,Virginia,37.5215,-78.8537,18794009,8365952.0
12,BOWA,Booker T Washington National Monument,37.11520539,-79.73185833,VA,Virginia,37.5215,-78.8537,15199421,8365952.0
1,BRCA,Bryce Canyon National Park,37.58399144,-112.1826689,UT,Utah,39.3055,-111.6703,10212361,2993941.0
2,BRCA,Bryce Canyon National Park,37.58399144,-112.1826689,UT,Utah,39.3055,-111.6703,12927163,2993941.0
3,BRCA,Bryce Canyon National Park,37.58399144,-112.1826689,UT,Utah,39.3055,-111.6703,20698590,2993941.0
